Date	2022年12月21日水曜日 09時30分01秒
725.439	0.466429
725.759	0.476169
726.078	0.465597
726.398	0.471954
726.717	0.478881
727.036	0.478490
727.355	0.473415
727.675	0.475247
727.994	0.475500
728.313	0.474466
728.632	0.456107
728.951	0.483545
729.270	0.463506
729.589	0.465786
729.908	0.464170
730.226	0.466009
730.545	0.462044
730.864	0.457216
731.182	0.458926
731.501	0.461354
731.820	0.466623
732.138	0.474290
732.457	0.474539
732.775	0.443754
733.093	0.444525
733.412	0.463507
733.730	0.453388
734.048	0.470483
734.367	0.463640
734.685	0.468573
735.003	0.464451
735.321	0.451157
735.639	0.457484
735.957	0.456545
736.275	0.458564
736.593	0.447878
736.910	0.458926
737.228	0.449904
737.546	0.453048
737.863	0.451176
738.181	0.464214
738.499	0.439075
738.816	0.461996
739.134	0.451888
739.451	0.467098
739.768	0.461242
740.086	0.449821
740.403	0.461277
740.720	0.440474
741.038	0.459076
741.355	0.447549
741.672	0.433208
741.989	0.447380
742.306	0.454837
742.623	0.457021
742.940	0.467953
743.257	0.440717
743.573	0.436251
743.890	0.450668
744.207	0.452491
744.523	0.429018
744.840	0.447738
745.157	0.436004
745.473	0.439651
745.790	0.447472
746.106	0.465292
746.422	0.453169
746.739	0.453993
747.055	0.426121
747.371	0.429821
747.687	0.456293
748.004	0.445678
748.320	0.465199
748.636	0.441664
748.952	0.434774
749.268	0.446477
749.584	0.443306
749.899	0.434114
750.215	0.446205
750.531	0.437922
750.847	0.437625
751.162	0.438506
751.478	0.442046
751.793	0.434789
752.109	0.437068
752.424	0.443198
752.740	0.452234
753.055	0.445283
753.370	0.439841
753.686	0.424035
754.001	0.450380
754.316	0.446758
754.631	0.449017
754.946	0.430848
755.261	0.435907
755.576	0.435990
755.891	0.432325
756.206	0.436796
756.521	0.432215
756.836	0.444239
757.150	0.424136
757.465	0.441981
757.780	0.436244
758.094	0.428256
758.409	0.430369
758.723	0.431021
759.038	0.434596
759.352	0.428828
759.667	0.431237
759.981	0.428530
760.295	0.425967
760.609	0.424945
760.923	0.426039
761.238	0.424131
761.552	0.415872
761.866	0.421908
762.180	0.428176
762.493	0.435211
762.807	0.428385
763.121	0.419046
763.435	0.421436
763.749	0.417732
764.062	0.423766
764.376	0.418245
764.689	0.416669
765.003	0.411426
765.316	0.415719
765.630	0.433233
765.943	0.422371
766.257	0.417719
766.570	0.426616
766.883	0.423880
767.196	0.423944
767.509	0.416678
767.822	0.431660
768.135	0.421445
768.448	0.404649
768.761	0.413084
769.074	0.411417
769.387	0.406927
769.700	0.421228
770.013	0.407945
770.325	0.427436
770.638	0.418450
770.950	0.417451
771.263	0.412479
771.575	0.423594
771.888	0.406750
772.200	0.409101
772.513	0.416047
772.825	0.415417
773.137	0.424129
773.449	0.410501
773.761	0.415166
774.074	0.414569
774.386	0.406605
774.698	0.411363
775.010	0.419143
775.321	0.408374
775.633	0.419102
775.945	0.413112
776.257	0.412214
776.568	0.415779
776.880	0.420113
777.192	0.400908
777.503	0.429964
777.815	0.415440
778.126	0.419725
778.438	0.419487
778.749	0.402991
779.060	0.409143
779.372	0.409041
779.683	0.394336
779.994	0.411556
780.305	0.413859
780.616	0.406754
780.927	0.398479
781.238	0.401125
781.549	0.416289
781.860	0.419599
782.171	0.390939
782.481	0.407823
782.792	0.413072
783.103	0.409890
783.413	0.403447
783.724	0.403426
784.034	0.403490
784.345	0.396561
784.655	0.404436
784.966	0.394273
785.276	0.403148
785.586	0.397316
785.896	0.413339
786.207	0.420850
786.517	0.391404
786.827	0.398061
787.137	0.411170
787.447	0.396431
787.757	0.408787
788.066	0.391957
788.376	0.377218
788.686	0.400393
788.996	0.400788
789.305	0.403415
789.615	0.399520
789.925	0.410032
790.234	0.396145
790.544	0.403263
790.853	0.409718
791.162	0.389702
791.472	0.404408
791.781	0.405424
792.090	0.392685
792.399	0.390155
792.708	0.381558
793.017	0.386381
793.326	0.410639
793.635	0.389848
793.944	0.375030
794.253	0.385632
794.562	0.406079
794.871	0.390746
795.179	0.395721
795.488	0.401624
795.797	0.389118
796.105	0.385595
796.414	0.397919
796.722	0.380324
797.031	0.387404
797.339	0.405867
797.647	0.400515
797.956	0.391880
798.264	0.371050
798.572	0.423003
798.880	0.387732
799.188	0.383596
799.496	0.384448
799.804	0.374497
800.112	0.366329
800.420	0.398560
800.728	0.412143
801.035	0.400011
801.343	0.405589
801.651	0.427910
801.958	0.391824
802.266	0.370285
802.573	0.405456
802.881	0.391805
803.188	0.403703
803.496	0.359552
803.803	0.370831
804.110	0.386861
804.417	0.378101
804.724	0.408398
805.032	0.401019
805.339	0.382757
805.646	0.358237
805.953	0.382715
806.259	0.381704
806.566	0.369499
806.873	0.383348
807.180	0.375946
807.486	0.361535
807.793	0.394308
808.100	0.363578
808.406	0.397292
808.713	0.370121
809.019	0.387932
809.326	0.421177
809.632	0.371095
809.938	0.363218
810.244	0.375635
810.551	0.385479
810.857	0.387423
811.163	0.381606
811.469	0.366766
811.775	0.372494
812.081	0.380941
812.387	0.383235
812.692	0.352708
812.998	0.363727
813.304	0.381217
813.610	0.440449
813.915	0.424021
814.221	0.392620
814.526	0.405433
814.832	0.370848
815.137	0.383774
815.443	0.356200
815.748	0.360274
816.053	0.364306
816.358	0.392037
816.664	0.348795
816.969	0.372233
817.274	0.419745
817.579	0.417198
817.884	0.393983
818.189	0.349810
818.493	0.355460
818.798	0.371108
819.103	0.400106
819.408	0.364650
819.712	0.411176
820.017	0.380111
820.321	0.390288
820.626	0.364862
820.930	0.389938
821.235	0.359365
821.539	0.346891
821.843	0.366338
822.148	0.340934
822.452	0.347241
822.756	0.422818
823.060	0.395241
823.364	0.344230
823.668	0.366364
823.972	0.364063
824.276	0.367592
824.580	0.336391
824.883	0.375567
825.187	0.329702
825.491	0.378467
825.795	0.368525
826.098	0.360308
826.402	0.361765
826.705	0.396395
827.008	0.371932
827.312	0.349782
827.615	0.368308
827.918	0.392594
828.222	0.331217
828.525	0.349889
828.828	0.379645
829.131	0.328323
829.434	0.413653
829.737	0.413313
830.040	0.470503
830.343	0.386470
830.645	0.401756
830.948	0.410901
831.251	0.332883
831.553	0.419521
831.856	0.307592
832.159	0.371533
832.461	0.296404
832.764	0.398925
833.066	0.351614
833.368	0.409334
833.671	0.381961
833.973	0.358514
834.275	0.380462
834.577	0.333223
834.879	0.338187
835.181	0.366109
835.483	0.363549
835.785	0.394713
836.087	0.406563
836.389	0.390626
836.690	0.380751
836.992	0.414710
837.294	0.283147
837.595	0.333185
837.897	0.479966
838.198	0.419613
838.500	0.318999
838.801	0.413972
839.103	0.366411
839.404	0.414206
839.705	0.300524
840.006	0.322095
840.307	0.400587
840.608	0.276514
840.910	0.406220
841.210	0.384421
841.511	0.358152
841.812	0.500467
842.113	0.275975
842.414	0.370855
842.715	0.307347
843.015	0.393419
843.316	0.441263
843.616	0.420246
843.917	0.420549
844.217	0.411507
844.518	0.373824
844.818	0.327769
845.118	0.416346
845.419	0.415673
845.719	0.323506
846.019	0.488979
846.319	0.400264
846.619	0.536333
846.919	0.409723
847.219	0.228441
847.519	0.303258
847.819	0.339211
848.118	0.329436
848.418	0.413979
848.718	0.312820
849.017	0.365466
849.317	0.386703
849.616	0.280898
849.916	0.427197
850.215	0.297967
850.515	0.545435
850.814	0.432959
851.113	0.346949
851.412	0.276394
851.712	0.327259
852.011	0.342947
852.310	0.370825
852.609	0.387909
852.908	0.344494
853.206	0.330097
853.505	0.343739
853.804	0.364981
854.103	0.323467
854.401	0.375296
854.700	0.287491
854.999	0.315750
855.297	0.383919
855.595	0.334676
855.894	0.284319
856.192	0.309618
856.491	0.256142
856.789	0.338176
857.087	0.427534
857.385	0.361735
857.683	0.295521
857.981	0.374545
858.279	0.311559
858.577	0.393963
858.875	0.384306
859.173	0.367831
859.471	0.261295
859.768	0.389532
860.066	0.292365
860.363	0.400301
860.661	0.365751
860.959	0.234265
861.256	0.578401
861.553	0.474428
861.851	0.447106
862.148	0.333594
862.445	0.288175
862.742	0.286230
863.039	0.367738
863.337	0.400428
863.634	0.347392
863.931	0.302791
864.227	0.366994
864.524	0.357362
864.821	0.214361
865.118	0.370078
865.415	0.202830
865.711	0.324283
866.008	0.217395
866.304	0.500826
866.601	0.289235
866.897	0.342273
867.194	0.324465
867.490	0.456216
867.786	0.382659
868.082	0.353321
868.379	0.384459
868.675	0.368077
868.971	0.617705
869.267	0.557996
869.563	0.339835
869.859	0.375711
870.154	0.410708
870.450	0.523055
870.746	0.383210
871.042	0.327641
871.337	0.425027
871.633	0.309842
871.928	0.334606
872.224	0.186275
872.519	0.338509
872.815	0.330590
873.110	0.384972
873.405	0.326282
873.700	0.433924
873.995	0.332325
874.291	0.203993
874.586	0.354043
874.881	0.298405
875.175	0.610046
875.470	0.669325
875.765	0.370943
876.060	0.436056
876.355	0.407838
876.649	0.326564
876.944	0.244498
877.238	0.271728
877.533	0.349728
877.827	0.239100
878.122	0.468047
878.416	0.311163
878.710	0.348424
879.005	0.259840
879.299	0.451847
879.593	0.386199
879.887	0.297419
880.181	0.446951
880.475	0.318641
880.769	0.409548
881.063	0.520759
881.356	0.336354
881.650	0.381888
881.944	0.292855
882.238	0.252601
882.531	0.451403
882.825	0.393159
883.118	0.335694
883.412	0.408524
883.705	0.272925
883.998	0.349570
884.291	0.332942
884.585	0.360996
884.878	0.328526
>>>>>>>>>> END of Data <<<<<<<<<<
