Date	2022年07月22日金曜日 10時41分42秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[usec]	12000
平均回数	10000
ｽﾑｰｼﾞﾝｸﾞ	0
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
443.893	1.769271
444.247	1.801033
444.601	1.741294
444.955	1.785242
445.309	1.754945
445.663	1.801790
446.017	1.764933
446.371	1.838535
446.724	1.770051
447.078	1.836855
447.432	1.815891
447.786	1.743242
448.139	1.679643
448.493	1.693259
448.847	1.756133
449.200	1.712566
449.554	1.712656
449.907	1.636948
450.261	1.658550
450.614	1.702477
450.968	1.736341
451.321	1.695048
451.674	1.629427
452.027	1.649593
452.381	1.751468
452.734	1.709114
453.087	1.644665
453.440	1.589628
453.793	1.613709
454.146	1.636930
454.499	1.624090
454.852	1.650977
455.205	1.643578
455.558	1.620085
455.911	1.594325
456.264	1.656186
456.617	1.694848
456.970	1.604549
457.322	1.681707
457.675	1.584420
458.028	1.571728
458.380	1.613893
458.733	1.578620
459.086	1.628220
459.438	1.560551
459.791	1.560711
460.143	1.574905
460.496	1.537211
460.848	1.532114
461.200	1.562879
461.553	1.582454
461.905	1.580600
462.257	1.556987
462.609	1.523695
462.961	1.535609
463.314	1.535043
463.666	1.573440
464.018	1.534713
464.370	1.551766
464.722	1.500155
465.074	1.494905
465.426	1.515803
465.777	1.481792
466.129	1.477976
466.481	1.546892
466.833	1.486628
467.184	1.502747
467.536	1.482446
467.888	1.545231
468.239	1.483121
468.591	1.441139
468.943	1.465793
469.294	1.431972
469.646	1.429116
469.997	1.482536
470.348	1.433652
470.700	1.452701
471.051	1.467924
471.402	1.445445
471.754	1.414346
472.105	1.445132
472.456	1.453275
472.807	1.393951
473.158	1.417668
473.509	1.460797
473.860	1.412061
474.211	1.393785
474.562	1.376358
474.913	1.382324
475.264	1.394117
475.615	1.401819
475.966	1.398398
476.316	1.423330
476.667	1.375280
477.018	1.402731
477.368	1.390536
477.719	1.364599
478.070	1.382518
478.420	1.378974
478.771	1.359824
479.121	1.354493
479.472	1.353666
479.822	1.365117
480.172	1.335802
480.523	1.364685
480.873	1.346551
481.223	1.344856
481.573	1.364427
481.924	1.344180
482.274	1.338520
482.624	1.338285
482.974	1.338321
483.324	1.330699
483.674	1.340823
484.024	1.336345
484.374	1.332988
484.724	1.333369
485.073	1.315594
485.423	1.300922
485.773	1.304012
486.123	1.286246
486.472	1.283600
486.822	1.288669
487.172	1.287048
487.521	1.293706
487.871	1.311319
488.220	1.277671
488.570	1.264547
488.919	1.274550
489.268	1.289239
489.618	1.298462
489.967	1.286925
490.316	1.267704
490.666	1.272743
491.015	1.277853
491.364	1.286104
491.713	1.247547
492.062	1.267728
492.411	1.271781
492.760	1.252746
493.109	1.249313
493.458	1.263146
493.807	1.244455
494.156	1.238669
494.505	1.249095
494.853	1.238853
495.202	1.259729
495.551	1.225178
495.900	1.236467
496.248	1.220119
496.597	1.234069
496.945	1.216571
497.294	1.231070
497.642	1.230620
497.991	1.214272
498.339	1.233938
498.688	1.217969
499.036	1.216287
499.384	1.217828
499.732	1.197198
500.081	1.202277
500.429	1.193592
500.777	1.209719
501.125	1.188466
501.473	1.197977
501.821	1.204640
502.169	1.188697
502.517	1.171583
502.865	1.180556
503.213	1.169229
503.561	1.178858
503.908	1.178003
504.256	1.174736
504.604	1.164279
504.952	1.173415
505.299	1.166807
505.647	1.150201
505.994	1.155193
506.342	1.160944
506.689	1.149385
507.037	1.150645
507.384	1.134548
507.732	1.134166
508.079	1.137600
