Date	2022年12月13日火曜日 03時49分03秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	2
平均回数	10000
ｽﾑｰｼﾞﾝｸﾞ	0
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
351.021	2.012163
351.383	2.273147
351.746	1.952571
352.109	1.887364
352.472	2.282688
352.835	1.878567
353.197	2.001315
353.560	2.133110
353.923	1.848512
354.285	2.114428
354.648	1.918417
355.011	1.953277
355.373	2.229154
355.736	2.087036
356.098	1.849709
356.461	2.264583
356.823	2.074910
357.185	2.160100
357.548	2.073026
357.910	1.973840
358.272	1.915328
358.635	2.341403
358.997	1.894765
359.359	1.820736
359.721	2.229463
360.083	2.062125
360.445	2.199609
360.807	2.616686
361.169	2.211646
361.531	1.962305
361.893	2.174832
362.255	2.328072
362.617	1.910264
362.979	1.893553
363.341	1.940247
363.703	1.962003
364.064	2.373695
364.426	2.023251
364.788	1.845308
365.149	1.920911
365.511	2.053140
365.873	1.958291
366.234	1.836862
366.596	1.904067
366.957	2.071750
367.319	1.878934
367.680	1.913373
368.042	2.253806
368.403	1.953388
368.764	2.042810
369.126	2.208680
369.487	2.122595
369.848	1.909892
370.209	2.090393
370.570	2.010513
370.931	2.097110
371.293	2.077325
371.654	1.944665
372.015	1.988727
372.376	2.192820
372.737	1.917386
373.098	1.967517
373.458	1.955267
373.819	1.766214
374.180	2.041956
374.541	2.244440
374.902	2.154760
375.263	1.880946
375.623	2.200070
375.984	2.046690
376.345	2.110532
376.705	2.404522
377.066	2.083631
377.426	2.003910
377.787	2.013091
378.147	2.175474
378.508	2.440594
378.868	2.060444
379.228	1.884797
379.589	2.174673
379.949	1.923158
380.309	2.048751
380.670	2.248081
381.030	1.945153
381.390	1.977429
381.750	1.963005
382.110	2.272540
382.470	2.298146
382.830	1.940913
383.190	2.102289
383.550	1.830099
383.910	2.211454
384.270	1.928752
384.630	1.917909
384.990	2.028110
385.350	2.393962
385.709	2.079959
386.069	2.257737
386.429	2.050864
386.788	1.909448
387.148	2.162254
387.508	2.089848
387.867	1.996201
388.227	1.917885
388.586	2.244795
388.946	2.192010
389.305	1.944074
389.665	1.844734
390.024	1.962411
390.383	2.081064
390.743	2.061501
391.102	2.731091
391.461	2.422621
391.820	2.299723
392.179	2.052492
392.539	2.179598
392.898	1.997822
393.257	1.972929
393.616	2.019296
393.975	2.200153
394.334	1.953597
394.693	1.997097
395.051	2.253151
395.410	2.143516
395.769	1.999745
396.128	2.208852
396.487	2.233414
396.845	2.323262
397.204	2.244596
397.563	2.259485
397.921	2.055880
398.280	2.370302
398.638	2.007688
398.997	2.115816
399.355	2.097887
399.714	2.080089
400.072	1.970113
400.431	2.093168
400.789	2.097279
401.147	2.117991
401.506	2.064643
401.864	1.926765
402.222	1.968838
402.580	1.949783
402.938	1.884435
403.297	2.048284
403.655	2.016322
404.013	2.454984
404.371	2.172260
404.729	1.903994
405.087	2.027052
405.444	2.216664
405.802	2.255108
406.160	2.096147
406.518	2.186840
406.876	2.077141
407.233	1.953140
407.591	2.264247
407.949	2.061388
408.306	2.164728
408.664	2.191837
409.022	2.156363
409.379	2.055174
409.737	2.121570
410.094	2.246076
410.451	2.021800
410.809	2.175507
411.166	2.016362
411.523	2.006862
411.881	1.807457
412.238	2.239245
412.595	2.030103
412.952	2.077957
413.310	2.054061
413.667	1.998128
414.024	2.074230
414.381	2.619813
414.738	1.996612
415.095	1.950230
415.452	2.028679
415.809	1.988340
416.165	2.142030
416.522	2.042438
416.879	2.004168
417.236	2.219797
417.593	2.046808
417.949	2.281862
418.306	2.129911
418.663	2.156690
419.019	2.062292
419.376	2.022749
419.732	1.906874
420.089	1.993008
420.445	2.102552
420.802	2.033861
421.158	2.173811
421.514	1.943230
421.871	1.916494
422.227	2.016167
422.583	2.291051
422.939	2.159801
423.295	1.945668
423.652	2.047888
424.008	1.956556
424.364	2.302224
424.720	1.824609
425.076	1.848120
425.432	2.021400
425.788	1.949072
426.143	2.174784
426.499	1.930844
426.855	2.075794
427.211	2.027528
427.567	2.003488
427.922	2.032550
428.278	1.920453
428.634	2.068426
428.989	1.936601
429.345	1.981928
429.700	1.865993
430.056	2.140459
430.411	1.779434
430.767	2.127144
431.122	1.990391
431.478	2.094878
431.833	2.086592
432.188	1.965657
432.543	2.031150
432.899	1.813026
433.254	1.975232
433.609	1.896006
433.964	1.940662
434.319	1.995950
434.674	1.952334
435.029	1.938296
435.384	1.952140
435.739	1.867550
436.094	2.253872
436.449	1.911189
436.804	1.999373
437.158	1.734126
437.513	2.061034
437.868	1.887550
438.223	1.943769
438.577	1.742741
438.932	1.844046
439.287	1.895096
439.641	1.948607
439.996	1.839184
440.350	1.931485
440.704	1.910847
441.059	1.901571
441.413	1.861897
441.768	1.872633
442.122	1.826868
442.476	1.794914
442.830	1.764995
443.185	1.806564
443.539	1.799831
443.893	1.807592
444.247	1.805821
444.601	1.837715
444.955	1.839492
445.309	1.852408
445.663	1.885534
446.017	1.841172
446.371	1.963263
446.724	1.868878
447.078	1.674067
447.432	1.878972
447.786	1.896141
448.139	1.805528
448.493	1.755351
448.847	1.752733
449.200	1.721069
449.554	1.780012
449.907	1.783056
450.261	1.722360
450.614	1.750572
450.968	1.663249
451.321	1.765533
451.674	1.696339
452.027	1.790591
452.381	1.654646
452.734	1.734968
453.087	1.667539
453.440	1.699222
453.793	1.632038
454.146	1.692125
454.499	1.749826
454.852	1.759527
455.205	1.774035
455.558	1.653500
455.911	1.813334
456.264	1.659491
456.617	1.675953
456.970	1.709538
457.322	1.658748
457.675	1.659096
458.028	1.634857
458.380	1.695089
458.733	1.702957
459.086	1.618133
459.438	1.658214
459.791	1.611542
460.143	1.631452
460.496	1.685788
460.848	1.623064
461.200	1.657802
461.553	1.555780
461.905	1.575189
462.257	1.682971
462.609	1.581589
462.961	1.573142
463.314	1.599797
463.666	1.643316
464.018	1.589313
464.370	1.576367
464.722	1.549585
465.074	1.586847
465.426	1.542099
465.777	1.571660
466.129	1.567162
466.481	1.538259
466.833	1.544510
467.184	1.565403
467.536	1.586123
467.888	1.475577
468.239	1.554278
468.591	1.556432
468.943	1.519513
469.294	1.502002
469.646	1.561813
469.997	1.510456
470.348	1.540501
470.700	1.472479
471.051	1.478582
471.402	1.507766
471.754	1.443721
472.105	1.464465
472.456	1.491658
472.807	1.457715
473.158	1.481042
473.509	1.456803
473.860	1.469465
474.211	1.469050
474.562	1.398728
474.913	1.416286
475.264	1.481780
475.615	1.430991
475.966	1.453887
476.316	1.461379
476.667	1.420535
477.018	1.416737
477.368	1.450314
477.719	1.408369
478.070	1.474509
478.420	1.422026
478.771	1.389034
479.121	1.407937
479.472	1.387150
479.822	1.374431
480.172	1.423679
480.523	1.399256
480.873	1.367406
481.223	1.357510
481.573	1.395363
481.924	1.407019
482.274	1.358139
482.624	1.394129
482.974	1.390189
483.324	1.388697
483.674	1.340142
484.024	1.380086
484.374	1.366127
484.724	1.366075
485.073	1.361590
485.423	1.375171
485.773	1.354759
486.123	1.358061
486.472	1.359086
486.822	1.331679
487.172	1.322954
487.521	1.311448
487.871	1.311089
488.220	1.325129
488.570	1.352285
488.919	1.342534
489.268	1.346307
489.618	1.347595
489.967	1.343573
490.316	1.329222
490.666	1.300486
491.015	1.307207
491.364	1.298862
491.713	1.311106
492.062	1.288751
492.411	1.312822
492.760	1.263081
493.109	1.294081
493.458	1.288624
493.807	1.306200
494.156	1.273792
494.505	1.287785
494.853	1.280161
495.202	1.276492
495.551	1.270266
495.900	1.235989
496.248	1.261482
496.597	1.245073
496.945	1.256049
497.294	1.249883
497.642	1.250178
497.991	1.263462
498.339	1.248276
498.688	1.238237
499.036	1.236297
499.384	1.247541
499.732	1.241268
500.081	1.235353
500.429	1.233333
500.777	1.224112
501.125	1.206768
501.473	1.210867
501.821	1.208055
502.169	1.200072
502.517	1.212211
502.865	1.189468
503.213	1.183005
503.561	1.190921
503.908	1.197577
504.256	1.173285
504.604	1.170316
504.952	1.194061
505.299	1.180608
505.647	1.162239
505.994	1.150924
506.342	1.178019
506.689	1.147975
507.037	1.163828
507.384	1.168367
507.732	1.148498
508.079	1.163983
508.426	1.157216
508.774	1.156330
509.121	1.138741
509.468	1.153646
509.815	1.130832
510.162	1.147790
510.509	1.116239
510.856	1.137979
511.203	1.136935
511.550	1.135338
511.897	1.143657
512.244	1.140249
512.591	1.127788
512.938	1.140601
513.284	1.137594
513.631	1.123414
513.978	1.093227
514.324	1.131073
514.671	1.120622
515.018	1.096454
515.364	1.112462
515.711	1.108177
516.057	1.089173
516.403	1.088698
516.750	1.080126
517.096	1.094121
517.443	1.084202
517.789	1.097638
518.135	1.074819
518.481	1.069222
518.827	1.082147
519.173	1.093893
519.519	1.071070
519.865	1.105642
520.211	1.084945
520.557	1.066262
520.903	1.046994
521.249	1.070285
521.595	1.064512
521.941	1.086376
522.287	1.064961
522.632	1.063468
522.978	1.022472
523.324	1.042376
523.669	1.061243
524.015	1.041134
524.360	1.044964
524.706	1.024033
525.051	1.041102
525.397	1.041819
525.742	1.044231
526.087	1.039587
526.433	1.005174
526.778	1.047304
527.123	1.029926
527.468	1.022427
527.813	1.044001
528.158	1.009858
528.504	1.017148
528.849	1.014081
529.193	1.004123
529.538	1.013270
529.883	1.020969
530.228	0.988256
530.573	1.002829
530.918	1.002925
531.263	0.997108
531.607	1.003292
531.952	0.999281
532.296	0.987369
532.641	0.986014
532.986	0.991779
533.330	0.996101
533.675	0.973569
534.019	0.975490
534.363	0.971733
534.708	0.976033
535.052	0.972858
535.396	0.972683
535.741	0.969986
536.085	0.959375
536.429	0.953754
536.773	0.937837
537.117	0.942652
537.461	0.946858
537.805	0.950907
538.149	0.934483
538.493	0.937096
538.837	0.918909
539.181	0.924959
539.524	0.931781
539.868	0.940362
540.212	0.933568
540.556	0.942048
540.899	0.925743
541.243	0.916965
541.586	0.922831
541.930	0.904029
542.273	0.886887
542.617	0.902162
542.960	0.892220
543.304	0.899921
543.647	0.888179
543.990	0.892203
544.333	0.883980
544.677	0.861301
545.020	0.884516
545.363	0.877023
545.706	0.884672
546.049	0.870254
546.392	0.850722
546.735	0.862652
547.078	0.852429
547.421	0.854864
547.764	0.858613
548.106	0.849972
548.449	0.859061
548.792	0.842974
549.135	0.835892
549.477	0.837097
549.820	0.832006
550.162	0.821617
550.505	0.820136
550.847	0.822679
551.190	0.812566
551.532	0.798753
551.875	0.803592
552.217	0.797811
552.559	0.786744
552.901	0.786584
553.244	0.780499
553.586	0.769105
553.928	0.770812
554.270	0.764418
554.612	0.770544
554.954	0.756043
555.296	0.758983
555.638	0.746033
555.980	0.744301
556.322	0.740074
556.663	0.732724
557.005	0.735638
557.347	0.731941
557.689	0.727379
558.030	0.729930
558.372	0.714918
558.713	0.711175
559.055	0.706097
559.396	0.698007
559.738	0.692606
560.079	0.681572
560.421	0.688106
560.762	0.680172
561.103	0.678149
561.444	0.674414
561.786	0.665624
562.127	0.658609
562.468	0.658605
562.809	0.655924
563.150	0.642180
563.491	0.641507
563.832	0.635964
564.173	0.629360
564.514	0.623887
564.855	0.622252
565.195	0.610290
565.536	0.614850
565.877	0.608386
566.218	0.602357
566.558	0.595330
566.899	0.589860
567.239	0.589325
567.580	0.583357
567.920	0.575273
568.261	0.576803
568.601	0.569139
568.941	0.559603
569.282	0.563319
569.622	0.556257
569.962	0.558232
570.302	0.547359
570.643	0.548366
570.983	0.545132
571.323	0.538069
571.663	0.540295
572.003	0.530030
572.343	0.528289
572.683	0.527266
573.022	0.519220
573.362	0.513921
573.702	0.512784
574.042	0.506009
574.381	0.504723
574.721	0.504064
575.061	0.499154
575.400	0.498227
575.740	0.494069
576.079	0.487261
576.419	0.472906
576.758	0.450284
577.097	0.433851
577.437	0.426629
577.776	0.419465
578.115	0.423307
578.454	0.427238
578.794	0.440074
579.133	0.448139
579.472	0.440802
579.811	0.413016
580.150	0.382345
580.489	0.352567
580.828	0.332227
581.167	0.318259
581.505	0.311061
581.844	0.326384
582.183	0.352678
582.522	0.390826
582.860	0.425719
583.199	0.428227
583.538	0.428246
583.876	0.423954
584.215	0.422033
584.553	0.418669
584.891	0.412500
585.230	0.413470
585.568	0.411732
585.906	0.407797
586.245	0.409919
586.583	0.405659
586.921	0.403800
587.259	0.405286
587.597	0.399496
587.935	0.400109
588.273	0.397702
588.611	0.399966
588.949	0.400386
589.287	0.392838
589.625	0.396847
589.963	0.391815
590.300	0.390874
590.638	0.391260
590.976	0.389207
591.313	0.388053
591.651	0.383227
591.989	0.382372
592.326	0.378406
592.664	0.375458
593.001	0.376719
593.338	0.377010
593.676	0.379339
594.013	0.371313
594.350	0.371891
594.687	0.370222
595.025	0.365369
595.362	0.367036
595.699	0.365466
596.036	0.363869
596.373	0.357271
596.710	0.365651
597.047	0.362549
597.384	0.361960
597.720	0.355847
598.057	0.357344
598.394	0.354121
598.731	0.353573
599.067	0.352351
599.404	0.352972
599.741	0.353886
600.077	0.347383
600.414	0.348975
600.750	0.349229
601.087	0.347740
601.423	0.347866
601.759	0.341538
602.096	0.339396
602.432	0.339753
602.768	0.336394
603.104	0.335805
603.440	0.336303
603.776	0.342582
604.112	0.335081
604.448	0.335447
604.784	0.329090
605.120	0.333606
605.456	0.328452
605.792	0.337154
606.128	0.333804
606.463	0.331792
606.799	0.326204
607.135	0.330917
607.470	0.329320
607.806	0.328209
608.142	0.320989
608.477	0.324242
608.812	0.323421
609.148	0.323803
609.483	0.320159
609.819	0.318947
610.154	0.316548
610.489	0.316120
610.824	0.315360
611.159	0.314179
611.494	0.313137
611.830	0.312192
612.165	0.312833
612.500	0.309463
612.834	0.309671
613.169	0.311334
