出力日時,2021/06/21 13:39:02
データソース,hematite_First.S5-2-1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
39.879,36.600,-0.03,0.000284,0.00248497399999999
39.979,36.700,-0.029,0.000287,0.00251361649999999
40.079,36.800,-0.028,0.000288,0.00254240599999999
40.179,36.900,-0.027,0.000292,0.00257144999999999
40.279,37.000,-0.026,0.000293,0.00260069849999999
40.379,37.100,-0.025,0.000298,0.00263020499999998
40.479,37.200,-0.024,0.000298,0.00265990899999999
40.579,37.300,-0.023,0.000301,0.00268981449999998
40.679,37.400,-0.022,0.000303,0.00271996049999998
40.779,37.500,-0.021,0.000304,0.00275031399999998
40.879,37.600,-0.02,0.000307,0.00278088649999998
40.979,37.700,-0.019,0.000309,0.00281173049999998
41.079,37.800,-0.018,0.000311,0.00284278449999998
41.179,37.900,-0.017,0.000313,0.00287408849999998
41.279,38.000,-0.016,0.000317,0.00290560949999998
41.379,38.100,-0.015,0.000319,0.00293735149999998
41.479,38.200,-0.014,0.000321,0.00296929449999997
41.579,38.300,-0.013,0.000323,0.00300151649999997
41.679,38.400,-0.012,0.000325,0.00303391649999997
41.779,38.500,-0.011,0.000329,0.00306658049999997
41.879,38.600,-0.01,0.000329,0.00309946049999997
41.979,38.700,-0.009,0.000332,0.00313253799999997
42.079,38.800,-0.008,0.000334,0.00316585899999997
42.179,38.900,-0.007,0.000336,0.00319944799999998
42.279,39.000,-0.006,0.00034,0.00323321599999998
42.379,39.100,-0.005,0.000341,0.00326725649999998
42.479,39.200,-0.004,0.000344,0.00330148099999997
42.579,39.300,-0.003,0.000346,0.00333597399999997
42.679,39.400,-0.002,0.000349,0.00337069149999997
42.779,39.500,-0.001,0.00035,0.00340565699999997
42.879,39.600,0,0.000353,0.00344081249999997
42.979,39.700,0.001,0.000354,0.00347622799999998
43.079,39.800,0.002,0.000357,0.00351184549999997
43.179,39.900,0.003,0.000359,0.00354770049999998
43.279,40.000,0.004,0.000361,0.00358378849999997
43.379,40.100,0.005,0.000364,0.00362013699999998
43.479,40.200,0.006,0.000367,0.00365670249999997
43.579,40.300,0.007,0.00037,0.00369349599999997
43.679,40.400,0.008,0.000371,0.00373053749999997
43.779,40.500,0.009,0.000374,0.00376783199999997
43.879,40.600,0.01,0.000377,0.00380535649999996
43.979,40.700,0.011,0.000379,0.00384308949999997
44.079,40.800,0.012,0.000381,0.00388103749999997
44.179,40.900,0.013,0.000383,0.00391929149999997
44.279,41.000,0.014,0.000386,0.00395776099999997
44.379,41.100,0.015,0.000388,0.00399647099999998
44.479,41.200,0.016,0.000391,0.00403545249999998
44.579,41.300,0.017,0.000394,0.00407470199999997
44.679,41.400,0.018,0.000395,0.00411413449999997
44.779,41.500,0.019,0.000397,0.00415378349999997
